dataset,article,strategy,classification,char_len
basil,basil_90_fox,cot_fewshot_mft,ok,1097
basil,basil_90_fox,cot_fewshot,ok,1030
basil,basil_90_fox,cot,refusal,96
basil,basil_90_fox,oracle,refusal,93
basil,basil_90_fox,simple_fewshot_mft,ok,949
basil,basil_90_fox,simple_fewshot,ok,1195
basil,basil_90_fox,simple,ok,1044
basil,basil_90_fox,vanilla,ok,968
basil,basil_90_hpo,cot_fewshot_mft,ok,1024
basil,basil_90_hpo,cot_fewshot,ok,1085
basil,basil_90_hpo,cot,refusal,111
basil,basil_90_hpo,oracle,refusal,151
basil,basil_90_hpo,simple_fewshot_mft,ok,870
basil,basil_90_hpo,simple_fewshot,ok,1002
basil,basil_90_hpo,simple,ok,1021
basil,basil_90_hpo,vanilla,ok,898
basil,basil_90_nyt,cot_fewshot_mft,format_miss,1306
basil,basil_90_nyt,cot_fewshot,ok,1126
basil,basil_90_nyt,cot,ok,1182
basil,basil_90_nyt,oracle,ok,1234
basil,basil_90_nyt,simple_fewshot_mft,ok,1090
basil,basil_90_nyt,simple_fewshot,ok,1168
basil,basil_90_nyt,simple,ok,1094
basil,basil_90_nyt,vanilla,ok,1076
basil,basil_92_fox,cot_fewshot_mft,ok,1136
basil,basil_92_fox,cot_fewshot,format_miss,994
basil,basil_92_fox,cot,ok,962
basil,basil_92_fox,oracle,ok,956
basil,basil_92_fox,simple_fewshot_mft,format_miss,945
basil,basil_92_fox,simple_fewshot,ok,971
basil,basil_92_fox,simple,ok,941
basil,basil_92_fox,vanilla,ok,1032
basil,basil_92_hpo,cot_fewshot_mft,format_miss,1070
basil,basil_92_hpo,cot_fewshot,format_miss,1079
basil,basil_92_hpo,cot,refusal,140
basil,basil_92_hpo,oracle,ok,1214
basil,basil_92_hpo,simple_fewshot_mft,ok,1470
basil,basil_92_hpo,simple_fewshot,ok,856
basil,basil_92_hpo,simple,ok,1186
basil,basil_92_hpo,vanilla,ok,1066
basil,basil_92_nyt,cot_fewshot_mft,format_miss,1155
basil,basil_92_nyt,cot_fewshot,format_miss,1158
basil,basil_92_nyt,cot,format_miss,1057
basil,basil_92_nyt,oracle,ok,1258
basil,basil_92_nyt,simple_fewshot_mft,ok,1309
basil,basil_92_nyt,simple_fewshot,ok,1024
basil,basil_92_nyt,simple,ok,951
basil,basil_92_nyt,vanilla,ok,1016
basil,basil_93_fox,cot_fewshot_mft,format_miss,1002
basil,basil_93_fox,cot_fewshot,ok,1108
basil,basil_93_fox,cot,ok,1028
basil,basil_93_fox,oracle,ok,1184
basil,basil_93_fox,simple_fewshot_mft,ok,1322
basil,basil_93_fox,simple_fewshot,ok,1087
basil,basil_93_fox,simple,ok,1126
basil,basil_93_fox,vanilla,ok,1107
basil,basil_93_hpo,cot_fewshot_mft,format_miss,1063
basil,basil_93_hpo,cot_fewshot,format_miss,1095
basil,basil_93_hpo,cot,ok,1011
basil,basil_93_hpo,oracle,refusal,168
basil,basil_93_hpo,simple_fewshot_mft,ok,1100
basil,basil_93_hpo,simple_fewshot,ok,897
basil,basil_93_hpo,simple,ok,1032
basil,basil_93_hpo,vanilla,ok,863
basil,basil_93_nyt,cot_fewshot_mft,ok,1225
basil,basil_93_nyt,cot_fewshot,ok,1224
basil,basil_93_nyt,cot,ok,1225
basil,basil_93_nyt,oracle,ok,1046
basil,basil_93_nyt,simple_fewshot_mft,ok,1026
basil,basil_93_nyt,simple_fewshot,ok,1102
basil,basil_93_nyt,simple,ok,994
basil,basil_93_nyt,vanilla,ok,1142
basil,basil_97_fox,cot_fewshot_mft,format_miss,1232
basil,basil_97_fox,cot_fewshot,format_miss,1042
basil,basil_97_fox,cot,ok,1080
basil,basil_97_fox,oracle,ok,1106
basil,basil_97_fox,simple_fewshot_mft,ok,1211
basil,basil_97_fox,simple_fewshot,no_summary,999
basil,basil_97_fox,simple,ok,1111
basil,basil_97_fox,vanilla,ok,1046
basil,basil_97_hpo,cot_fewshot_mft,format_miss,1244
basil,basil_97_hpo,cot_fewshot,ok,1299
basil,basil_97_hpo,cot,ok,1184
basil,basil_97_hpo,oracle,ok,1127
basil,basil_97_hpo,simple_fewshot_mft,ok,1325
basil,basil_97_hpo,simple_fewshot,ok,1152
basil,basil_97_hpo,simple,ok,1180
basil,basil_97_hpo,vanilla,ok,1029
basil,basil_97_nyt,cot_fewshot_mft,format_miss,1141
basil,basil_97_nyt,cot_fewshot,format_miss,1222
basil,basil_97_nyt,cot,refusal,116
basil,basil_97_nyt,oracle,ok,1239
basil,basil_97_nyt,simple_fewshot_mft,ok,1311
basil,basil_97_nyt,simple_fewshot,ok,1028
basil,basil_97_nyt,simple,ok,1123
basil,basil_97_nyt,vanilla,ok,883
basil,basil_99_fox,cot_fewshot_mft,format_miss,1120
basil,basil_99_fox,cot_fewshot,ok,1175
basil,basil_99_fox,cot,ok,1114
basil,basil_99_fox,oracle,ok,923
basil,basil_99_fox,simple_fewshot_mft,ok,1340
basil,basil_99_fox,simple_fewshot,ok,909
basil,basil_99_fox,simple,ok,1105
basil,basil_99_fox,vanilla,ok,870
basil,basil_99_hpo,cot_fewshot_mft,format_miss,1271
basil,basil_99_hpo,cot_fewshot,ok,1147
basil,basil_99_hpo,cot,refusal,232
basil,basil_99_hpo,oracle,refusal,231
basil,basil_99_hpo,simple_fewshot_mft,ok,989
basil,basil_99_hpo,simple_fewshot,ok,901
basil,basil_99_hpo,simple,refusal,105
basil,basil_99_hpo,vanilla,ok,841
basil,basil_99_nyt,cot_fewshot_mft,ok,1293
basil,basil_99_nyt,cot_fewshot,format_miss,1064
basil,basil_99_nyt,cot,refusal,129
basil,basil_99_nyt,oracle,ok,1235
basil,basil_99_nyt,simple_fewshot_mft,ok,1024
basil,basil_99_nyt,simple_fewshot,ok,849
basil,basil_99_nyt,simple,ok,1213
basil,basil_99_nyt,vanilla,ok,990
mpqa,mpqa_0,cot_fewshot_mft,ok,3169
mpqa,mpqa_0,cot_fewshot,ok,2984
mpqa,mpqa_0,cot,refusal,171
mpqa,mpqa_0,oracle,refusal,145
mpqa,mpqa_0,simple_fewshot_mft,ok,954
mpqa,mpqa_0,simple_fewshot,ok,952
mpqa,mpqa_0,simple,ok,887
mpqa,mpqa_0,vanilla,ok,1151
mpqa,mpqa_1,cot_fewshot_mft,ok,1627
mpqa,mpqa_1,cot_fewshot,format_miss,965
mpqa,mpqa_1,cot,refusal,132
mpqa,mpqa_1,oracle,refusal,119
mpqa,mpqa_1,simple_fewshot_mft,ok,936
mpqa,mpqa_1,simple_fewshot,ok,915
mpqa,mpqa_1,simple,ok,1054
mpqa,mpqa_1,vanilla,ok,1104
mpqa,mpqa_10,cot_fewshot_mft,ok,1588
mpqa,mpqa_10,cot_fewshot,format_miss,1264
mpqa,mpqa_10,cot,ok,1129
mpqa,mpqa_10,oracle,ok,1164
mpqa,mpqa_10,simple_fewshot_mft,ok,1072
mpqa,mpqa_10,simple_fewshot,ok,995
mpqa,mpqa_10,simple,format_miss,1125
mpqa,mpqa_10,vanilla,format_miss,1135
mpqa,mpqa_11,cot_fewshot_mft,ok,1176
mpqa,mpqa_11,cot_fewshot,format_miss,1170
mpqa,mpqa_11,cot,ok,1233
mpqa,mpqa_11,oracle,ok,1199
mpqa,mpqa_11,simple_fewshot_mft,ok,1265
mpqa,mpqa_11,simple_fewshot,ok,998
mpqa,mpqa_11,simple,ok,1229
mpqa,mpqa_11,vanilla,format_miss,1156
mpqa,mpqa_12,cot_fewshot_mft,ok,1020
mpqa,mpqa_12,cot_fewshot,ok,915
mpqa,mpqa_12,cot,ok,960
mpqa,mpqa_12,oracle,ok,270
mpqa,mpqa_12,simple_fewshot_mft,ok,972
mpqa,mpqa_12,simple_fewshot,ok,1327
mpqa,mpqa_12,simple,ok,914
mpqa,mpqa_12,vanilla,ok,1005
mpqa,mpqa_13,cot_fewshot_mft,ok,1065
mpqa,mpqa_13,cot_fewshot,ok,999
mpqa,mpqa_13,cot,ok,834
mpqa,mpqa_13,oracle,refusal,259
mpqa,mpqa_13,simple_fewshot_mft,ok,1085
mpqa,mpqa_13,simple_fewshot,ok,1009
mpqa,mpqa_13,simple,ok,1125
mpqa,mpqa_13,vanilla,ok,914
mpqa,mpqa_14,cot_fewshot_mft,ok,1005
mpqa,mpqa_14,cot_fewshot,ok,1029
mpqa,mpqa_14,cot,ok,871
mpqa,mpqa_14,oracle,refusal,136
mpqa,mpqa_14,simple_fewshot_mft,ok,1111
mpqa,mpqa_14,simple_fewshot,ok,1229
mpqa,mpqa_14,simple,ok,845
mpqa,mpqa_14,vanilla,ok,839
mpqa,mpqa_15,cot_fewshot_mft,ok,1336
mpqa,mpqa_15,cot_fewshot,ok,1051
mpqa,mpqa_15,cot,ok,858
mpqa,mpqa_15,oracle,refusal,125
mpqa,mpqa_15,simple_fewshot_mft,ok,1092
mpqa,mpqa_15,simple_fewshot,ok,1293
mpqa,mpqa_15,simple,ok,1068
mpqa,mpqa_15,vanilla,ok,771
mpqa,mpqa_16,cot_fewshot_mft,ok,1035
mpqa,mpqa_16,cot_fewshot,ok,1089
mpqa,mpqa_16,cot,refusal,154
mpqa,mpqa_16,oracle,refusal,213
mpqa,mpqa_16,simple_fewshot_mft,format_miss,1125
mpqa,mpqa_16,simple_fewshot,ok,784
mpqa,mpqa_16,simple,ok,868
mpqa,mpqa_16,vanilla,ok,916
mpqa,mpqa_17,cot_fewshot_mft,format_miss,1089
mpqa,mpqa_17,cot_fewshot,ok,1042
mpqa,mpqa_17,cot,refusal,147
mpqa,mpqa_17,oracle,refusal,203
mpqa,mpqa_17,simple_fewshot_mft,ok,1010
mpqa,mpqa_17,simple_fewshot,ok,1036
mpqa,mpqa_17,simple,refusal,138
mpqa,mpqa_17,vanilla,ok,952
mpqa,mpqa_18,cot_fewshot_mft,ok,1523
mpqa,mpqa_18,cot_fewshot,ok,3365
mpqa,mpqa_18,cot,ok,1041
mpqa,mpqa_18,oracle,ok,370
mpqa,mpqa_18,simple_fewshot_mft,ok,1032
mpqa,mpqa_18,simple_fewshot,ok,765
mpqa,mpqa_18,simple,ok,1033
mpqa,mpqa_18,vanilla,ok,1084
mpqa,mpqa_19,cot_fewshot_mft,format_miss,1112
mpqa,mpqa_19,cot_fewshot,ok,1047
mpqa,mpqa_19,cot,ok,989
mpqa,mpqa_19,oracle,refusal,256
mpqa,mpqa_19,simple_fewshot_mft,ok,1014
mpqa,mpqa_19,simple_fewshot,ok,914
mpqa,mpqa_19,simple,format_miss,1002
mpqa,mpqa_19,vanilla,ok,1031
mpqa,mpqa_2,cot_fewshot_mft,ok,1040
mpqa,mpqa_2,cot_fewshot,ok,956
mpqa,mpqa_2,cot,ok,1038
mpqa,mpqa_2,oracle,ok,967
mpqa,mpqa_2,simple_fewshot_mft,ok,1642
mpqa,mpqa_2,simple_fewshot,ok,972
mpqa,mpqa_2,simple,ok,1128
mpqa,mpqa_2,vanilla,ok,817
mpqa,mpqa_20,cot_fewshot_mft,ok,1311
mpqa,mpqa_20,cot_fewshot,format_miss,1292
mpqa,mpqa_20,cot,ok,1150
mpqa,mpqa_20,oracle,ok,1129
mpqa,mpqa_20,simple_fewshot_mft,ok,1253
mpqa,mpqa_20,simple_fewshot,ok,938
mpqa,mpqa_20,simple,format_miss,1049
mpqa,mpqa_20,vanilla,ok,1071
mpqa,mpqa_21,cot_fewshot_mft,ok,1507
mpqa,mpqa_21,cot_fewshot,ok,1441
mpqa,mpqa_21,cot,ok,1185
mpqa,mpqa_21,oracle,ok,1145
mpqa,mpqa_21,simple_fewshot_mft,ok,1148
mpqa,mpqa_21,simple_fewshot,ok,1220
mpqa,mpqa_21,simple,ok,857
mpqa,mpqa_21,vanilla,ok,955
mpqa,mpqa_22,cot_fewshot_mft,ok,1091
mpqa,mpqa_22,cot_fewshot,format_miss,1185
mpqa,mpqa_22,cot,ok,948
mpqa,mpqa_22,oracle,ok,1056
mpqa,mpqa_22,simple_fewshot_mft,ok,1130
mpqa,mpqa_22,simple_fewshot,ok,967
mpqa,mpqa_22,simple,ok,1046
mpqa,mpqa_22,vanilla,ok,842
mpqa,mpqa_23,cot_fewshot_mft,ok,1286
mpqa,mpqa_23,cot_fewshot,ok,1168
mpqa,mpqa_23,cot,ok,1086
mpqa,mpqa_23,oracle,refusal,192
mpqa,mpqa_23,simple_fewshot_mft,ok,1031
mpqa,mpqa_23,simple_fewshot,ok,1143
mpqa,mpqa_23,simple,ok,1070
mpqa,mpqa_23,vanilla,ok,1275
mpqa,mpqa_24,cot_fewshot_mft,ok,2913
mpqa,mpqa_24,cot_fewshot,ok,1162
mpqa,mpqa_24,cot,ok,1053
mpqa,mpqa_24,oracle,ok,1232
mpqa,mpqa_24,simple_fewshot_mft,ok,1005
mpqa,mpqa_24,simple_fewshot,ok,1006
mpqa,mpqa_24,simple,ok,1081
mpqa,mpqa_24,vanilla,ok,1004
mpqa,mpqa_25,cot_fewshot_mft,ok,1726
mpqa,mpqa_25,cot_fewshot,format_miss,1224
mpqa,mpqa_25,cot,ok,1179
mpqa,mpqa_25,oracle,refusal,126
mpqa,mpqa_25,simple_fewshot_mft,ok,1317
mpqa,mpqa_25,simple_fewshot,ok,996
mpqa,mpqa_25,simple,format_miss,1070
mpqa,mpqa_25,vanilla,ok,917
mpqa,mpqa_26,cot_fewshot_mft,format_miss,1314
mpqa,mpqa_26,cot_fewshot,format_miss,1101
mpqa,mpqa_26,cot,ok,1084
mpqa,mpqa_26,oracle,ok,967
mpqa,mpqa_26,simple_fewshot_mft,ok,1050
mpqa,mpqa_26,simple_fewshot,ok,1079
mpqa,mpqa_26,simple,ok,1051
mpqa,mpqa_26,vanilla,ok,1063
mpqa,mpqa_27,cot_fewshot_mft,ok,1308
mpqa,mpqa_27,cot_fewshot,ok,1196
mpqa,mpqa_27,cot,ok,1146
mpqa,mpqa_27,oracle,ok,1063
mpqa,mpqa_27,simple_fewshot_mft,ok,1227
mpqa,mpqa_27,simple_fewshot,ok,985
mpqa,mpqa_27,simple,ok,1117
mpqa,mpqa_27,vanilla,ok,1160
mpqa,mpqa_28,cot_fewshot_mft,ok,1179
mpqa,mpqa_28,cot_fewshot,ok,1430
mpqa,mpqa_28,cot,ok,1311
mpqa,mpqa_28,oracle,ok,971
mpqa,mpqa_28,simple_fewshot_mft,format_miss,1319
mpqa,mpqa_28,simple_fewshot,ok,940
mpqa,mpqa_28,simple,ok,916
mpqa,mpqa_28,vanilla,ok,1018
mpqa,mpqa_29,cot_fewshot_mft,ok,1172
mpqa,mpqa_29,cot_fewshot,ok,1206
mpqa,mpqa_29,cot,format_miss,1070
mpqa,mpqa_29,oracle,ok,1183
mpqa,mpqa_29,simple_fewshot_mft,ok,1143
mpqa,mpqa_29,simple_fewshot,ok,926
mpqa,mpqa_29,simple,ok,1113
mpqa,mpqa_29,vanilla,ok,988
mpqa,mpqa_3,cot_fewshot_mft,ok,1533
mpqa,mpqa_3,cot_fewshot,format_miss,1257
mpqa,mpqa_3,cot,refusal,167
mpqa,mpqa_3,oracle,refusal,180
mpqa,mpqa_3,simple_fewshot_mft,ok,1088
mpqa,mpqa_3,simple_fewshot,ok,988
mpqa,mpqa_3,simple,ok,1042
mpqa,mpqa_3,vanilla,ok,927
mpqa,mpqa_30,cot_fewshot_mft,ok,1139
mpqa,mpqa_30,cot_fewshot,format_miss,1199
mpqa,mpqa_30,cot,refusal,112
mpqa,mpqa_30,oracle,ok,1179
mpqa,mpqa_30,simple_fewshot_mft,ok,1443
mpqa,mpqa_30,simple_fewshot,ok,1147
mpqa,mpqa_30,simple,ok,1130
mpqa,mpqa_30,vanilla,ok,1087
mpqa,mpqa_31,cot_fewshot_mft,ok,1160
mpqa,mpqa_31,cot_fewshot,ok,1052
mpqa,mpqa_31,cot,refusal,146
mpqa,mpqa_31,oracle,ok,1022
mpqa,mpqa_31,simple_fewshot_mft,ok,1203
mpqa,mpqa_31,simple_fewshot,ok,946
mpqa,mpqa_31,simple,ok,1116
mpqa,mpqa_31,vanilla,ok,1042
mpqa,mpqa_32,cot_fewshot_mft,format_miss,1255
mpqa,mpqa_32,cot_fewshot,format_miss,1215
mpqa,mpqa_32,cot,ok,1131
mpqa,mpqa_32,oracle,ok,1299
mpqa,mpqa_32,simple_fewshot_mft,ok,1246
mpqa,mpqa_32,simple_fewshot,ok,1079
mpqa,mpqa_32,simple,ok,991
mpqa,mpqa_32,vanilla,ok,1030
mpqa,mpqa_33,cot_fewshot_mft,ok,1268
mpqa,mpqa_33,cot_fewshot,ok,4369
mpqa,mpqa_33,cot,refusal,138
mpqa,mpqa_33,oracle,refusal,131
mpqa,mpqa_33,simple_fewshot_mft,ok,1127
mpqa,mpqa_33,simple_fewshot,ok,1021
mpqa,mpqa_33,simple,ok,1027
mpqa,mpqa_33,vanilla,ok,1041
mpqa,mpqa_34,cot_fewshot_mft,ok,958
mpqa,mpqa_34,cot_fewshot,ok,1044
mpqa,mpqa_34,cot,ok,1013
mpqa,mpqa_34,oracle,ok,1222
mpqa,mpqa_34,simple_fewshot_mft,ok,956
mpqa,mpqa_34,simple_fewshot,ok,1176
mpqa,mpqa_34,simple,ok,1017
mpqa,mpqa_34,vanilla,ok,1023
mpqa,mpqa_35,cot_fewshot_mft,format_miss,1223
mpqa,mpqa_35,cot_fewshot,ok,1209
mpqa,mpqa_35,cot,ok,1183
mpqa,mpqa_35,oracle,ok,1160
mpqa,mpqa_35,simple_fewshot_mft,ok,1050
mpqa,mpqa_35,simple_fewshot,ok,1077
mpqa,mpqa_35,simple,ok,1084
mpqa,mpqa_35,vanilla,ok,880
mpqa,mpqa_36,cot_fewshot_mft,ok,1193
mpqa,mpqa_36,cot_fewshot,ok,1311
mpqa,mpqa_36,cot,refusal,158
mpqa,mpqa_36,oracle,ok,1115
mpqa,mpqa_36,simple_fewshot_mft,ok,1324
mpqa,mpqa_36,simple_fewshot,ok,1158
mpqa,mpqa_36,simple,format_miss,1051
mpqa,mpqa_36,vanilla,format_miss,1023
mpqa,mpqa_37,cot_fewshot_mft,ok,1385
mpqa,mpqa_37,cot_fewshot,ok,1242
mpqa,mpqa_37,cot,ok,1004
mpqa,mpqa_37,oracle,ok,1049
mpqa,mpqa_37,simple_fewshot_mft,ok,1318
mpqa,mpqa_37,simple_fewshot,ok,1019
mpqa,mpqa_37,simple,ok,1193
mpqa,mpqa_37,vanilla,ok,948
mpqa,mpqa_38,cot_fewshot_mft,format_miss,1157
mpqa,mpqa_38,cot_fewshot,format_miss,1104
mpqa,mpqa_38,cot,refusal,125
mpqa,mpqa_38,oracle,refusal,224
mpqa,mpqa_38,simple_fewshot_mft,ok,989
mpqa,mpqa_38,simple_fewshot,refusal,120
mpqa,mpqa_38,simple,refusal,184
mpqa,mpqa_38,vanilla,ok,1078
mpqa,mpqa_39,cot_fewshot_mft,format_miss,1122
mpqa,mpqa_39,cot_fewshot,ok,1225
mpqa,mpqa_39,cot,refusal,153
mpqa,mpqa_39,oracle,refusal,138
mpqa,mpqa_39,simple_fewshot_mft,ok,1350
mpqa,mpqa_39,simple_fewshot,ok,974
mpqa,mpqa_39,simple,ok,1268
mpqa,mpqa_39,vanilla,ok,1205
mpqa,mpqa_4,cot_fewshot_mft,ok,1234
mpqa,mpqa_4,cot_fewshot,ok,1270
mpqa,mpqa_4,cot,refusal,160
mpqa,mpqa_4,oracle,refusal,120
mpqa,mpqa_4,simple_fewshot_mft,ok,1295
mpqa,mpqa_4,simple_fewshot,no_summary,1017
mpqa,mpqa_4,simple,format_miss,1191
mpqa,mpqa_4,vanilla,ok,1227
mpqa,mpqa_40,cot_fewshot_mft,format_miss,1118
mpqa,mpqa_40,cot_fewshot,ok,3305
mpqa,mpqa_40,cot,ok,984
mpqa,mpqa_40,oracle,ok,1224
mpqa,mpqa_40,simple_fewshot_mft,ok,1026
mpqa,mpqa_40,simple_fewshot,ok,993
mpqa,mpqa_40,simple,ok,994
mpqa,mpqa_40,vanilla,ok,752
mpqa,mpqa_41,cot_fewshot_mft,ok,1289
mpqa,mpqa_41,cot_fewshot,ok,1309
mpqa,mpqa_41,cot,ok,1027
mpqa,mpqa_41,oracle,ok,1181
mpqa,mpqa_41,simple_fewshot_mft,ok,1651
mpqa,mpqa_41,simple_fewshot,ok,1236
mpqa,mpqa_41,simple,ok,1152
mpqa,mpqa_41,vanilla,ok,1125
mpqa,mpqa_42,cot_fewshot_mft,ok,1200
mpqa,mpqa_42,cot_fewshot,ok,1062
mpqa,mpqa_42,cot,refusal,157
mpqa,mpqa_42,oracle,refusal,154
mpqa,mpqa_42,simple_fewshot_mft,ok,1204
mpqa,mpqa_42,simple_fewshot,ok,845
mpqa,mpqa_42,simple,refusal,199
mpqa,mpqa_42,vanilla,ok,971
mpqa,mpqa_43,cot_fewshot_mft,ok,1299
mpqa,mpqa_43,cot_fewshot,ok,1491
mpqa,mpqa_43,cot,ok,1436
mpqa,mpqa_43,oracle,ok,1283
mpqa,mpqa_43,simple_fewshot_mft,ok,992
mpqa,mpqa_43,simple_fewshot,ok,1015
mpqa,mpqa_43,simple,ok,1132
mpqa,mpqa_43,vanilla,ok,1249
mpqa,mpqa_44,cot_fewshot_mft,ok,1032
mpqa,mpqa_44,cot_fewshot,ok,1268
mpqa,mpqa_44,cot,ok,943
mpqa,mpqa_44,oracle,refusal,167
mpqa,mpqa_44,simple_fewshot_mft,ok,1221
mpqa,mpqa_44,simple_fewshot,ok,1073
mpqa,mpqa_44,simple,ok,1071
mpqa,mpqa_44,vanilla,format_miss,1046
mpqa,mpqa_45,cot_fewshot_mft,ok,1344
mpqa,mpqa_45,cot_fewshot,ok,1431
mpqa,mpqa_45,cot,ok,1154
mpqa,mpqa_45,oracle,ok,1054
mpqa,mpqa_45,simple_fewshot_mft,ok,1321
mpqa,mpqa_45,simple_fewshot,ok,951
mpqa,mpqa_45,simple,ok,1045
mpqa,mpqa_45,vanilla,ok,945
mpqa,mpqa_46,cot_fewshot_mft,ok,1046
mpqa,mpqa_46,cot_fewshot,ok,1080
mpqa,mpqa_46,cot,refusal,150
mpqa,mpqa_46,oracle,refusal,218
mpqa,mpqa_46,simple_fewshot_mft,ok,923
mpqa,mpqa_46,simple_fewshot,ok,920
mpqa,mpqa_46,simple,ok,1018
mpqa,mpqa_46,vanilla,ok,945
mpqa,mpqa_47,cot_fewshot_mft,ok,1123
mpqa,mpqa_47,cot_fewshot,format_miss,1077
mpqa,mpqa_47,cot,ok,1196
mpqa,mpqa_47,oracle,refusal,120
mpqa,mpqa_47,simple_fewshot_mft,ok,1363
mpqa,mpqa_47,simple_fewshot,ok,1324
mpqa,mpqa_47,simple,ok,1167
mpqa,mpqa_47,vanilla,ok,1120
mpqa,mpqa_48,cot_fewshot_mft,format_miss,912
mpqa,mpqa_48,cot_fewshot,ok,1276
mpqa,mpqa_48,cot,ok,956
mpqa,mpqa_48,oracle,ok,1089
mpqa,mpqa_48,simple_fewshot_mft,format_miss,1337
mpqa,mpqa_48,simple_fewshot,ok,1103
mpqa,mpqa_48,simple,ok,1068
mpqa,mpqa_48,vanilla,ok,1073
mpqa,mpqa_49,cot_fewshot_mft,ok,1181
mpqa,mpqa_49,cot_fewshot,ok,1247
mpqa,mpqa_49,cot,ok,1010
mpqa,mpqa_49,oracle,refusal,148
mpqa,mpqa_49,simple_fewshot_mft,ok,1177
mpqa,mpqa_49,simple_fewshot,ok,1028
mpqa,mpqa_49,simple,ok,755
mpqa,mpqa_49,vanilla,ok,386
mpqa,mpqa_5,cot_fewshot_mft,ok,1017
mpqa,mpqa_5,cot_fewshot,ok,997
mpqa,mpqa_5,cot,refusal,130
mpqa,mpqa_5,oracle,refusal,173
mpqa,mpqa_5,simple_fewshot_mft,ok,944
mpqa,mpqa_5,simple_fewshot,ok,1009
mpqa,mpqa_5,simple,refusal,167
mpqa,mpqa_5,vanilla,ok,1126
mpqa,mpqa_50,cot_fewshot_mft,ok,1136
mpqa,mpqa_50,cot_fewshot,ok,1113
mpqa,mpqa_50,cot,refusal,150
mpqa,mpqa_50,oracle,ok,1211
mpqa,mpqa_50,simple_fewshot_mft,ok,1155
mpqa,mpqa_50,simple_fewshot,no_summary,921
mpqa,mpqa_50,simple,ok,1060
mpqa,mpqa_50,vanilla,ok,1116
mpqa,mpqa_51,cot_fewshot_mft,format_miss,1308
mpqa,mpqa_51,cot_fewshot,ok,1268
mpqa,mpqa_51,cot,ok,1040
mpqa,mpqa_51,oracle,ok,1341
mpqa,mpqa_51,simple_fewshot_mft,ok,1392
mpqa,mpqa_51,simple_fewshot,ok,1027
mpqa,mpqa_51,simple,ok,1021
mpqa,mpqa_51,vanilla,ok,1208
mpqa,mpqa_52,cot_fewshot_mft,ok,1130
mpqa,mpqa_52,cot_fewshot,format_miss,1131
mpqa,mpqa_52,cot,ok,998
mpqa,mpqa_52,oracle,ok,1060
mpqa,mpqa_52,simple_fewshot_mft,ok,1174
mpqa,mpqa_52,simple_fewshot,ok,1049
mpqa,mpqa_52,simple,ok,1036
mpqa,mpqa_52,vanilla,ok,1143
mpqa,mpqa_53,cot_fewshot_mft,format_miss,1283
mpqa,mpqa_53,cot_fewshot,format_miss,1168
mpqa,mpqa_53,cot,no_summary,803
mpqa,mpqa_53,oracle,ok,1092
mpqa,mpqa_53,simple_fewshot_mft,ok,1013
mpqa,mpqa_53,simple_fewshot,ok,1364
mpqa,mpqa_53,simple,ok,1254
mpqa,mpqa_53,vanilla,ok,1094
mpqa,mpqa_54,cot_fewshot_mft,ok,1504
mpqa,mpqa_54,cot_fewshot,ok,1269
mpqa,mpqa_54,cot,refusal,199
mpqa,mpqa_54,oracle,ok,1267
mpqa,mpqa_54,simple_fewshot_mft,ok,1161
mpqa,mpqa_54,simple_fewshot,ok,1206
mpqa,mpqa_54,simple,ok,989
mpqa,mpqa_54,vanilla,ok,1246
mpqa,mpqa_55,cot_fewshot_mft,ok,3517
mpqa,mpqa_55,cot_fewshot,ok,1178
mpqa,mpqa_55,cot,ok,1083
mpqa,mpqa_55,oracle,refusal,167
mpqa,mpqa_55,simple_fewshot_mft,ok,987
mpqa,mpqa_55,simple_fewshot,ok,918
mpqa,mpqa_55,simple,ok,1106
mpqa,mpqa_55,vanilla,ok,1145
mpqa,mpqa_56,cot_fewshot_mft,ok,1024
mpqa,mpqa_56,cot_fewshot,ok,1100
mpqa,mpqa_56,cot,ok,983
mpqa,mpqa_56,oracle,refusal,119
mpqa,mpqa_56,simple_fewshot_mft,ok,1079
mpqa,mpqa_56,simple_fewshot,ok,894
mpqa,mpqa_56,simple,ok,1017
mpqa,mpqa_56,vanilla,ok,963
mpqa,mpqa_57,cot_fewshot_mft,ok,1352
mpqa,mpqa_57,cot_fewshot,ok,1167
mpqa,mpqa_57,cot,refusal,228
mpqa,mpqa_57,oracle,ok,1363
mpqa,mpqa_57,simple_fewshot_mft,ok,1233
mpqa,mpqa_57,simple_fewshot,ok,1089
mpqa,mpqa_57,simple,ok,1064
mpqa,mpqa_57,vanilla,ok,1087
mpqa,mpqa_58,cot_fewshot_mft,ok,1341
mpqa,mpqa_58,cot_fewshot,ok,1268
mpqa,mpqa_58,cot,ok,1157
mpqa,mpqa_58,oracle,ok,1178
mpqa,mpqa_58,simple_fewshot_mft,ok,1237
mpqa,mpqa_58,simple_fewshot,ok,972
mpqa,mpqa_58,simple,ok,1086
mpqa,mpqa_58,vanilla,ok,1176
mpqa,mpqa_59,cot_fewshot_mft,format_miss,1205
mpqa,mpqa_59,cot_fewshot,ok,1265
mpqa,mpqa_59,cot,ok,990
mpqa,mpqa_59,oracle,ok,1023
mpqa,mpqa_59,simple_fewshot_mft,ok,1217
mpqa,mpqa_59,simple_fewshot,ok,1055
mpqa,mpqa_59,simple,format_miss,1012
mpqa,mpqa_59,vanilla,format_miss,1220
