dataset,article,strategy,value,metric
basil,basil_99_hpo,simple_fewshot_mft,,moral_count
basil,basil_99_nyt,simple_fewshot_mft,,moral_count
mpqa,mpqa_0,simple_fewshot_mft,,moral_count
mpqa,mpqa_1,simple_fewshot_mft,,moral_count
mpqa,mpqa_10,simple_fewshot_mft,,moral_count
mpqa,mpqa_11,simple_fewshot_mft,,moral_count
mpqa,mpqa_12,simple_fewshot_mft,,moral_count
mpqa,mpqa_13,simple_fewshot_mft,,moral_count
mpqa,mpqa_14,simple_fewshot_mft,,moral_count
mpqa,mpqa_15,simple_fewshot_mft,,moral_count
mpqa,mpqa_16,simple_fewshot_mft,,moral_count
mpqa,mpqa_17,simple_fewshot_mft,,moral_count
mpqa,mpqa_18,simple_fewshot_mft,,moral_count
mpqa,mpqa_19,simple_fewshot_mft,,moral_count
mpqa,mpqa_2,simple_fewshot_mft,,moral_count
mpqa,mpqa_20,simple_fewshot_mft,,moral_count
mpqa,mpqa_21,simple_fewshot_mft,,moral_count
mpqa,mpqa_22,simple_fewshot_mft,,moral_count
mpqa,mpqa_23,simple_fewshot_mft,,moral_count
mpqa,mpqa_24,simple_fewshot_mft,,moral_count
mpqa,mpqa_25,simple_fewshot_mft,,moral_count
mpqa,mpqa_26,simple_fewshot_mft,,moral_count
mpqa,mpqa_27,simple_fewshot_mft,,moral_count
mpqa,mpqa_28,simple_fewshot_mft,,moral_count
mpqa,mpqa_29,simple_fewshot_mft,,moral_count
mpqa,mpqa_3,simple_fewshot_mft,,moral_count
mpqa,mpqa_30,simple_fewshot_mft,,moral_count
mpqa,mpqa_31,simple_fewshot_mft,,moral_count
mpqa,mpqa_32,simple_fewshot_mft,,moral_count
mpqa,mpqa_33,simple_fewshot_mft,,moral_count
mpqa,mpqa_34,simple_fewshot_mft,,moral_count
mpqa,mpqa_35,simple_fewshot_mft,,moral_count
mpqa,mpqa_36,simple_fewshot_mft,,moral_count
mpqa,mpqa_37,simple_fewshot_mft,,moral_count
mpqa,mpqa_38,simple_fewshot_mft,,moral_count
mpqa,mpqa_39,simple_fewshot_mft,,moral_count
mpqa,mpqa_4,simple_fewshot_mft,,moral_count
mpqa,mpqa_40,simple_fewshot_mft,,moral_count
mpqa,mpqa_41,simple_fewshot_mft,,moral_count
mpqa,mpqa_42,simple_fewshot_mft,,moral_count
mpqa,mpqa_43,simple_fewshot_mft,,moral_count
mpqa,mpqa_44,simple_fewshot_mft,,moral_count
mpqa,mpqa_45,simple_fewshot_mft,,moral_count
mpqa,mpqa_46,simple_fewshot_mft,,moral_count
mpqa,mpqa_47,simple_fewshot_mft,,moral_count
mpqa,mpqa_48,simple_fewshot_mft,,moral_count
mpqa,mpqa_49,simple_fewshot_mft,,moral_count
mpqa,mpqa_5,simple_fewshot_mft,,moral_count
mpqa,mpqa_50,simple_fewshot_mft,,moral_count
mpqa,mpqa_51,simple_fewshot_mft,,moral_count
mpqa,mpqa_52,simple_fewshot_mft,,moral_count
mpqa,mpqa_53,simple_fewshot_mft,,moral_count
mpqa,mpqa_54,simple_fewshot_mft,,moral_count
mpqa,mpqa_55,simple_fewshot_mft,,moral_count
mpqa,mpqa_56,simple_fewshot_mft,,moral_count
mpqa,mpqa_57,simple_fewshot_mft,,moral_count
mpqa,mpqa_58,simple_fewshot_mft,,moral_count
mpqa,mpqa_59,simple_fewshot_mft,,moral_count
mpqa,mpqa_6,simple_fewshot_mft,,moral_count
mpqa,mpqa_60,simple_fewshot_mft,,moral_count
mpqa,mpqa_61,simple_fewshot_mft,,moral_count
mpqa,mpqa_62,simple_fewshot_mft,,moral_count
mpqa,mpqa_63,simple_fewshot_mft,,moral_count
mpqa,mpqa_64,simple_fewshot_mft,,moral_count
mpqa,mpqa_65,simple_fewshot_mft,,moral_count
mpqa,mpqa_66,simple_fewshot_mft,,moral_count
mpqa,mpqa_67,simple_fewshot_mft,,moral_count
mpqa,mpqa_68,simple_fewshot_mft,,moral_count
mpqa,mpqa_69,simple_fewshot_mft,,moral_count
mpqa,mpqa_7,simple_fewshot_mft,,moral_count
mpqa,mpqa_8,simple_fewshot_mft,,moral_count
mpqa,mpqa_9,simple_fewshot_mft,,moral_count
allsides,allsides_abortion_c_1,cot_fewshot_mft,9.0,moral_count
allsides,allsides_abortion_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_l_1,cot_fewshot_mft,10.0,moral_count
allsides,allsides_abortion_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_l_5,cot_fewshot_mft,4.0,moral_count
allsides,allsides_abortion_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_abortion_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_c_5,cot_fewshot_mft,5.0,moral_count
allsides,allsides_coronavirus_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_coronavirus_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_elections_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_elections_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_elections_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_elections_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_elections_c_5,cot_fewshot_mft,2.0,moral_count
allsides,allsides_elections_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_elections_l_2,cot_fewshot_mft,8.0,moral_count
allsides,allsides_elections_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_elections_l_4,cot_fewshot_mft,6.0,moral_count
allsides,allsides_elections_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_elections_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_elections_r_2,cot_fewshot_mft,4.0,moral_count
allsides,allsides_elections_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_elections_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_elections_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_1,cot_fewshot_mft,10.0,moral_count
allsides,allsides_gun_control_and_gun_rights_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_1,cot_fewshot_mft,10.0,moral_count
allsides,allsides_gun_control_and_gun_rights_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_l_4,cot_fewshot_mft,6.0,moral_count
allsides,allsides_gun_control_and_gun_rights_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_gun_control_and_gun_rights_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_c_1,cot_fewshot_mft,9.0,moral_count
allsides,allsides_immigration_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_c_3,cot_fewshot_mft,12.0,moral_count
allsides,allsides_immigration_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_l_1,cot_fewshot_mft,16.0,moral_count
allsides,allsides_immigration_l_2,cot_fewshot_mft,13.0,moral_count
allsides,allsides_immigration_l_3,cot_fewshot_mft,5.0,moral_count
allsides,allsides_immigration_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_immigration_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_c_1,cot_fewshot_mft,13.0,moral_count
allsides,allsides_lgbt_rights_c_2,cot_fewshot_mft,5.0,moral_count
allsides,allsides_lgbt_rights_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_c_5,cot_fewshot_mft,5.0,moral_count
allsides,allsides_lgbt_rights_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_l_5,cot_fewshot_mft,12.0,moral_count
allsides,allsides_lgbt_rights_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_r_2,cot_fewshot_mft,4.0,moral_count
allsides,allsides_lgbt_rights_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_lgbt_rights_r_5,cot_fewshot_mft,6.0,moral_count
allsides,allsides_politics_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_politics_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_politics_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_politics_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_politics_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_politics_l_1,cot_fewshot_mft,6.0,moral_count
allsides,allsides_politics_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_politics_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_politics_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_politics_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_politics_r_1,cot_fewshot_mft,1.0,moral_count
allsides,allsides_politics_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_politics_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_politics_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_politics_r_5,cot_fewshot_mft,5.0,moral_count
allsides,allsides_race_and_racism_c_1,cot_fewshot_mft,10.0,moral_count
allsides,allsides_race_and_racism_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_l_2,cot_fewshot_mft,15.0,moral_count
allsides,allsides_race_and_racism_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_race_and_racism_r_5,cot_fewshot_mft,7.0,moral_count
allsides,allsides_us_house_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_l_5,cot_fewshot_mft,9.0,moral_count
allsides,allsides_us_house_r_1,cot_fewshot_mft,6.0,moral_count
allsides,allsides_us_house_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_house_r_5,cot_fewshot_mft,12.0,moral_count
allsides,allsides_us_senate_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_c_3,cot_fewshot_mft,8.0,moral_count
allsides,allsides_us_senate_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_l_3,cot_fewshot_mft,8.0,moral_count
allsides,allsides_us_senate_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_l_5,cot_fewshot_mft,6.0,moral_count
allsides,allsides_us_senate_r_1,cot_fewshot_mft,11.0,moral_count
allsides,allsides_us_senate_r_2,cot_fewshot_mft,5.0,moral_count
allsides,allsides_us_senate_r_3,cot_fewshot_mft,7.0,moral_count
allsides,allsides_us_senate_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_us_senate_r_5,cot_fewshot_mft,6.0,moral_count
allsides,allsides_violence_in_america_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_c_2,cot_fewshot_mft,9.0,moral_count
allsides,allsides_violence_in_america_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_l_3,cot_fewshot_mft,8.0,moral_count
allsides,allsides_violence_in_america_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_violence_in_america_r_5,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_c_1,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_c_2,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_c_3,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_c_4,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_c_5,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_l_1,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_l_2,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_l_3,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_l_4,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_l_5,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_r_1,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_r_2,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_r_3,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_r_4,cot_fewshot_mft,,moral_count
allsides,allsides_white_house_r_5,cot_fewshot_mft,,moral_count
basil,basil_0_fox,cot_fewshot_mft,,moral_count
basil,basil_0_hpo,cot_fewshot_mft,,moral_count
basil,basil_0_nyt,cot_fewshot_mft,,moral_count
basil,basil_10_fox,cot_fewshot_mft,,moral_count
basil,basil_10_hpo,cot_fewshot_mft,,moral_count
basil,basil_10_nyt,cot_fewshot_mft,,moral_count
basil,basil_15_fox,cot_fewshot_mft,,moral_count
basil,basil_15_hpo,cot_fewshot_mft,,moral_count
basil,basil_15_nyt,cot_fewshot_mft,,moral_count
basil,basil_17_fox,cot_fewshot_mft,,moral_count
basil,basil_17_hpo,cot_fewshot_mft,,moral_count
basil,basil_17_nyt,cot_fewshot_mft,,moral_count
basil,basil_18_fox,cot_fewshot_mft,,moral_count
basil,basil_18_hpo,cot_fewshot_mft,,moral_count
basil,basil_18_nyt,cot_fewshot_mft,,moral_count
basil,basil_19_fox,cot_fewshot_mft,,moral_count
basil,basil_19_hpo,cot_fewshot_mft,,moral_count
basil,basil_19_nyt,cot_fewshot_mft,,moral_count
basil,basil_20_fox,cot_fewshot_mft,,moral_count
basil,basil_20_hpo,cot_fewshot_mft,,moral_count
basil,basil_20_nyt,cot_fewshot_mft,,moral_count
basil,basil_22_fox,cot_fewshot_mft,,moral_count
basil,basil_22_hpo,cot_fewshot_mft,,moral_count
basil,basil_22_nyt,cot_fewshot_mft,,moral_count
basil,basil_25_fox,cot_fewshot_mft,,moral_count
basil,basil_25_hpo,cot_fewshot_mft,,moral_count
basil,basil_25_nyt,cot_fewshot_mft,,moral_count
basil,basil_27_fox,cot_fewshot_mft,,moral_count
basil,basil_27_hpo,cot_fewshot_mft,,moral_count
basil,basil_27_nyt,cot_fewshot_mft,,moral_count
basil,basil_28_fox,cot_fewshot_mft,,moral_count
basil,basil_28_hpo,cot_fewshot_mft,,moral_count
basil,basil_28_nyt,cot_fewshot_mft,,moral_count
basil,basil_30_fox,cot_fewshot_mft,,moral_count
basil,basil_30_hpo,cot_fewshot_mft,,moral_count
basil,basil_30_nyt,cot_fewshot_mft,,moral_count
basil,basil_34_fox,cot_fewshot_mft,,moral_count
basil,basil_34_hpo,cot_fewshot_mft,,moral_count
basil,basil_34_nyt,cot_fewshot_mft,,moral_count
basil,basil_35_fox,cot_fewshot_mft,,moral_count
basil,basil_35_hpo,cot_fewshot_mft,,moral_count
basil,basil_35_nyt,cot_fewshot_mft,,moral_count
basil,basil_38_fox,cot_fewshot_mft,,moral_count
basil,basil_38_hpo,cot_fewshot_mft,,moral_count
basil,basil_38_nyt,cot_fewshot_mft,,moral_count
basil,basil_39_fox,cot_fewshot_mft,,moral_count
basil,basil_39_hpo,cot_fewshot_mft,,moral_count
basil,basil_39_nyt,cot_fewshot_mft,,moral_count
basil,basil_3_fox,cot_fewshot_mft,,moral_count
basil,basil_3_hpo,cot_fewshot_mft,,moral_count
basil,basil_3_nyt,cot_fewshot_mft,,moral_count
basil,basil_42_fox,cot_fewshot_mft,,moral_count
basil,basil_42_hpo,cot_fewshot_mft,,moral_count
basil,basil_42_nyt,cot_fewshot_mft,,moral_count
basil,basil_43_fox,cot_fewshot_mft,,moral_count
basil,basil_43_hpo,cot_fewshot_mft,,moral_count
basil,basil_43_nyt,cot_fewshot_mft,,moral_count
basil,basil_44_fox,cot_fewshot_mft,,moral_count
basil,basil_44_hpo,cot_fewshot_mft,,moral_count
basil,basil_44_nyt,cot_fewshot_mft,,moral_count
basil,basil_48_fox,cot_fewshot_mft,,moral_count
basil,basil_48_hpo,cot_fewshot_mft,,moral_count
basil,basil_48_nyt,cot_fewshot_mft,,moral_count
basil,basil_49_fox,cot_fewshot_mft,,moral_count
basil,basil_49_hpo,cot_fewshot_mft,,moral_count
basil,basil_49_nyt,cot_fewshot_mft,,moral_count
basil,basil_4_fox,cot_fewshot_mft,,moral_count
basil,basil_4_hpo,cot_fewshot_mft,,moral_count
basil,basil_4_nyt,cot_fewshot_mft,,moral_count
basil,basil_50_fox,cot_fewshot_mft,,moral_count
basil,basil_50_hpo,cot_fewshot_mft,,moral_count
basil,basil_50_nyt,cot_fewshot_mft,,moral_count
basil,basil_52_fox,cot_fewshot_mft,,moral_count
basil,basil_52_hpo,cot_fewshot_mft,,moral_count
basil,basil_52_nyt,cot_fewshot_mft,,moral_count
basil,basil_54_fox,cot_fewshot_mft,,moral_count
basil,basil_54_hpo,cot_fewshot_mft,,moral_count
basil,basil_54_nyt,cot_fewshot_mft,,moral_count
basil,basil_56_fox,cot_fewshot_mft,,moral_count
basil,basil_56_hpo,cot_fewshot_mft,,moral_count
basil,basil_56_nyt,cot_fewshot_mft,,moral_count
basil,basil_58_fox,cot_fewshot_mft,,moral_count
basil,basil_58_hpo,cot_fewshot_mft,,moral_count
basil,basil_58_nyt,cot_fewshot_mft,,moral_count
basil,basil_5_fox,cot_fewshot_mft,,moral_count
basil,basil_5_hpo,cot_fewshot_mft,,moral_count
basil,basil_5_nyt,cot_fewshot_mft,,moral_count
basil,basil_60_fox,cot_fewshot_mft,,moral_count
basil,basil_60_hpo,cot_fewshot_mft,,moral_count
basil,basil_60_nyt,cot_fewshot_mft,,moral_count
basil,basil_61_fox,cot_fewshot_mft,,moral_count
basil,basil_61_hpo,cot_fewshot_mft,,moral_count
basil,basil_61_nyt,cot_fewshot_mft,,moral_count
basil,basil_64_fox,cot_fewshot_mft,,moral_count
basil,basil_64_hpo,cot_fewshot_mft,,moral_count
basil,basil_64_nyt,cot_fewshot_mft,,moral_count
basil,basil_65_fox,cot_fewshot_mft,,moral_count
basil,basil_65_hpo,cot_fewshot_mft,,moral_count
basil,basil_65_nyt,cot_fewshot_mft,,moral_count
basil,basil_67_fox,cot_fewshot_mft,,moral_count
basil,basil_67_hpo,cot_fewshot_mft,,moral_count
basil,basil_67_nyt,cot_fewshot_mft,,moral_count
basil,basil_70_fox,cot_fewshot_mft,,moral_count
basil,basil_70_hpo,cot_fewshot_mft,,moral_count
basil,basil_70_nyt,cot_fewshot_mft,,moral_count
basil,basil_72_fox,cot_fewshot_mft,,moral_count
